1833,6,TV'de dinlediginiz sarki hangi cizgi filme aittir?,Heidi,Clementine,Pollyanna,Seker Kiz Candy,D
1834,1,Masallarin klise giris cumlesinde develer ne is yapar?,Berber ,Hallac,Nalbant,Tellal,D
1835,2,Kaderde onanin yasanacagini anlatan koyde neyden ote koy yok denir?,Hayal,Azim,Kismet ,Sans,C
1836,3,Kurbaga seslerini nerede duyarsiniz?,Yuzme havuzu,Gol kenari,Lunapark,Hipodrom,B
1837,4,Can simgesi ile gosterilen ve genelde calismayan imdat butonu nerede olur?,Hastane odasi,Sinema salonu ,Metro,Asansor,D
1838,5,Cinsilatif kimin icin kullanilir?,Kadinlar,Sairler,Muzisyenler,Bebekler,A
1839,5,Cinsilaitf sozu kimin icin kullanilir?,Sairler ,Muzisyenler,Kadinlar,Bebekler,C
1840,6,Futbolun besigi neresidir?,Ispanya,Almanya,Brezilya,Ingiltere,D
1841,7,Dovus kulubu ve Seven'in yonetmeni kimdir?,David Fincher,Ridley Scott,John Carpenter,George Lucas,A
1842,1,On plakalarinda Evleniyoruz yazan gelin arabalarinin arkasinda ne yazar?,Mutluyuz,Tasindik,Allah affetsin ,Hataliysam ara,A
1843,2,"Tekir, Sarman ve Boncuk hangi hayvana genelde verilir?",Tavsan,Kedi,Kus ,Kopek,B
1844,3,Hangi sporu yapan kolsuz forma giyer?,Beyzbol,Golf,Halter,Basketbol,D
1845,4,657'ye tabi kisinin isi nedir?,Memur,Ciftci,Esnaf ,Sanayici,A
1846,5,Guzel insanlari ovmek icin ayin kaci gibi oldugu soylenir?,1 i ,5 i ,14 u ,28 i ,C
1847,6,Yukseklilk korkusu olan hangi masalin erkek karakteri olamaz?,Kulkedisi,Pamuk prenses,Rapunzel,Kursun asker,C
1848,7,"TV'de dinlediginiz Yok edin insanin kullugunu dizesi gecen, Cuneyt Turel'in okudugu siir kimdir?",Arif Damar,Nazim Hikmet,Can Yucel ,Hasan Yucel,B
1849,8,Einstein'e gore bir binanin neresinde az da olsa digerlerinden daha az yaslanirsiniz?,Ust Kat,Orta Kat,Zemin Kat,Teras Kat,C
1850,9,Dogduklarina normal olup yaslari ilerledikce bir gozu basinin bir tarafindan kayarak her iki gozu de tek tarafa gecen balik nedir?,Camgoz,Somon ,Dil baligi\\,Fener baligi,C
1851,1,"Eskiden, reklamlarda tuketiclerin gazete ve dergi eklerini bayilerden nasil istemesi istenirdi?",Merakla,Aceleyle,Israrla,Aceleyle,C
1852,2,Hamile kadinlarin dogacak bebeklere ne dinletmesi moda oldu?,Bozlak,Klasik Muzik,Arabesk,Oryantal,B
1853,3,Yabba Dabba doo diyen cizgi kahraman kimdir?,Bart Simpson,Fred Cakmaktas,Pembe Panter ,Temel reis,B
1854,4,Patlican tursusu ne saplari ile baglanir?,Dereotu,Kiraz,Ispanak,Kereviz,D
1855,1,Cuzdanlari satarken kabarik gorunmesi icin icine ne konur?,Gazete kagidi,Pamuk,Mendil,Kartvizit,A
1856,2,Guleriz aglanacak halimize sozunu ifade eden mizah anlayisi hangisidir?,Organik ,Butik,Magdur,Kara,D
1857,1,Piyangoda buyuk odulu bir farkla kaciranlara ne odulu verilir?,Moral,Teselli,Tebrik,Avans,B
1858,2,Yeme de yaninda yat diyorsaniz yemek hakkinda ne dusunoysunuzdur?,Baharatli oldugu,Kalorili oldugu,Lezzetli oldugu,Pismemis oldugu,C
1859,3,Hangisinin arkasinda cocuk isimleri olur?,Takvim,Gazete,Almanak,Ajanda,A
1860,4,Pazartesi gunlerinden ve diyetten nefret eden lazanya asigi karakter kimdir?,Mickey Mouse,Sunger bob,Tweety,Garfield,D
1861,5,TV'de dinlediginiz muzigi hangi tur filmlerde duyarsiniz?,Korku,Muzikal,Macera,Aksiyon,A
1862,6,Milli futbol takimina panzer denen ulke nedir?,Ispanya,Ingiltere,Hollanda,Almanya,D
1863,7,Baba filmi hangi yazarin romanindan uyarlanmistir?,Umberto Eco,Milan Kundera,Charley Chaplin,Mario Puzo,D
1864,8,Yollarinda Penguen cikabilir uyarisi nerededir?,Gronland,Sibirya,Guney Afrika ,Japonya,C
1865,9,Insanlarin en buyuk korkusunun basina gelecegi 101 nolu ada hangi romandadir?,1984,Mulksuzler,Cesur Yeni Dunya,Otomatik Portakal,A
1866,10,NASA gectigimiz gunlerde 3 boyutlu yazicilarla ne uretilmesi projesine yatirim yapmistir?,Yemek,Ilac,Goz,Koyun,A
1867,1,Caycilarin cay karsiligi aldigi nedir?,Marka,Pul,Jeton,Susam,A
1868,2,Nuh nebiden kalma ne demektir?,Kotu,Kullanisli,Eski,Yeni,C
1869,3,TV'nin tek kanal oldugu donemde belli saatte hangisi belirirdi?,Antenle oynamayin,Luzumsuzsa sondurun,Yakindan izleyin,Kapatmayi unutmayin,D
1870,4,Anadoluda hangisine kasik saplayan evlenmek ister?,Yogurt,Pilav,Ekmek,Corba,B
1871,5,TV'de dinlediginiz Pir Sultan Abdalim... turkusu nedir?,Dostum dostum,Gonul dagi,Sessiz gelin,Altin hizma,A
1872,6,Hangisi yanlis yazilmistir?,Etiyopya,Bolivya,Nambiya,Somali,C
1873,7,Olunce bir donem kilisenin yasakladigi Nobel odullu Kalpazanlar ve Dar Kapi yazari kimdir?,Neruda,Gorki,Gide,Zola,C
1874,8,Tum randevulara gec kalip kendi cenazesi de vasiyetiyle 15 dk. gec baslayan kimdir?,M. Thatcher,E. Taylor,H. Chavez,S. Jobs,B
1875,9,Adini B. Iskender'in kiz kardesinden alan kent nedir?,Delhi,Selanik,Bagdat,Viyana,B
1876,10,Farsca anlami koyu mavi gozlu kadin olan kelime nedir?,Mahmur,Kehribar,Kem,Sehla,D
1877,1,Sabri tasmak uzere olan neyi actirma der?,Deli bayragi,Teslim bayragi,Bayramlik agzi,Gonul gozu,C
1878,2,Bisiklet suren maymun nerededir?,Sirk,Polihon,Lunapark,Hipodrom,A
1879,3,Hem kemik hem alet olmayan nedir?,Pense,Cekic,Ors ,Kepce,A
1880,4,Olymoiakos nerenin takimidir?,Hirvatistan,Yunanista,Sirbistan,Malezya,B
1881,5,TV'de Neil Park'tan dinlediginiz ne sesidir?,Davul,Cello,Bendir,Arp,A
1882,6,Amerikan filmlerinde kamp atesinde cubukta pisirilen tatli nedir?,Donut,Macaron,Marshmallow,Pancake,C
1883,7,"Agir agir cikacaksin bu merdivenlerden, sozu hangi sairindir?",Cahit Kulebi,Faruk Nafiz Camlibel,Ahmet Hasim,Behcet Necatigil,C
1884,8,Arapcadan dilimize gecen semsiye ne demektir?,Gunes,Cati,Yagmur,Golge,A
1885,9,Rusya'yi bombalamaya 5 dk. icinde baslayacagiz diye radyo sakasi yapan ABD baskani kimdir?,Lyndon Johnson,Ronald Reegan,Jimmy Carter,Harry Truman,B
1886,1,Ilk goruste aska ne denir?,Saganak,Simsek,Yagmur,Yildirim,D
1887,2,Romantik erkek esinin yaninda ne yemek yapar?,Salata,Corba,Makarna,Tatli,A
1888,3,Taraftar dormasinda numara kac olur?,1,10,11,12,D
1889,4,Kemanlarin uzerindeki deliklerin sakli nedir?,M,O,S,U,C
1890,5,TV'de dinlediginiz 10'dan geriye sayinca rahatlayacaksiniz diye ne yapilmaktadir?,Reiki,Pilates,Akapunktur,Hipnoz,C
1891,5,TV'de dinlediginiz 10'dan geriye sayinca rahatlayacaksiniz diye ne yapilmaktadir?,Reiki,Pilates,Akapunktur,Hipnoz,D
1892,7,Agatha Christie ne yazar?,Korku,Polisiye,Romantik,Fantastik,B
1893,8,Tiger woods hangi sporun efsanesidir?,Golf,Kriket,Tenis,Beyzbol,A
1894,9,Eurovision'da 2013'te ulkesinin Rusya'ya niye 0 verdigini sorusturma konusu yapan hangisidir?,Ermenistan,Ukrayna,Belarus,Azerbeycan,D
1895,10,Olimpiyatlardaki 43 km 195 metrelik maraton mesafe kim izlesin diye belirlenmistir?,Komutanlar,Rahipler,Ingiliz Kraliyet ailesi,Olimpos tanri heykelleri,C
1896,1,Birseyi sagindan solundan kirpip kucultunce neye cevirisiniz?,Kus,Ari,Kelebek,Tirtil,A
1897,2,Karpuzun icin beyaz ham haline ne denir?,Bezelye,Kavun,Fasulye,Kabak,D
1898,3,Seyrettiginiz porgramda 442 352 sistmeleri tartisiliyorsa ne programidir?,Moda,Haber,Futbol,Hava Durumu,C
1899,4,Tabldotta yiyecek icin kac goz vardir?,2,3,4,6,C
1900,1,Hedefi tam ortasindan vurmak kacla ifade edilir?,7,10,12,15,C
1901,2,Insnlarn ne yaptiginda sirtina vurup helal denir?,Oksuruk,Hickirik,Esneme,Oksuruk,D
1902,3,Ah Maria Mercedes beni sevdigini Maognolia ile evlenmeden soylemeliydin cumlesini hangisini izlerken duyarsiniz?,Pembe dizi,Cizgi film,Spor,Yarisma,A
1903,4,TV'de dinlediginiz ne sesidir?,Bale,Egzersiz,Halk oyunu,Terapi,A
1904,4,TV'de dinlediginiz ne sesidir?,Bale,Egzersiz,Halk oyunu,Terapi,B
1905,6,Kifayetszi muhteris souzndeki muhteris ne demektir?,Becerikli,Cesur,Hirsli,Acimasiz,C
1906,1,Kadinlar yakisikli olmayan erkekleri ne diye teselli ederler?,Anlayisli,Sadik,Sempatik,Nazik,C
1907,2,Belki kullanilir diye yarisi dolaba konulan ama genelde kullanilmayip kuruyan nedir?,Mandalina,Limon,Portakal,Havuc,B
1908,3,Sehir tabelasinda ne bulunmaz?,Yuzolcumu,Sehir adi,Nufus ,Rakim,A
1909,4,Okudugunuz kitapta kelimenin sag ustundeki sayi nereye bakabileceginiz ifade eder?,Kaynakca,Dipnot,Icindekiler,Sozluk,B
1910,5,TV'de dinlediginiz ses hangi muzik aletine aittir?,Akerdeon,Lir,Org,Gayda,A
1911,6,Hangi basket takimi oyuncusu bir macta kramp girdigi icin sendeleyince kolbasti oynadigini sanan seyirciler sahaya yabanci madde atmistir?,Besiktas,Trabzonspor,Galatasaray,Fenerbahce,B
1912,7,Eseri Olu Canlar icin kalemimden oyle canavarlar firliyor ki bende sasiyorum diyen yazar kimdir?,Pablo Neruda,Maxim Gorki,Edgar Alan Poe,Nilolay Gogol,D
1913,8,1893'te Amerikan Yuksek Mahkemesinde hangi bitkinin sebze mi meyve mi oldugunu kesinlestirmek icin bir dava gorulmustur?,Bal kabagi,Domates ,Limon,Enginar,B
1914,9,Hangisinin bir turunun 300 kilohertzdeki sesleri duyan en keskin kulaga sahip hayvan oldugu kanitlanmistir?,Salyangoz,Yarasa,Guve,Kirkayak,C
1915,1,Oyun sirasinda varin topumu gidiyorum diyen cocuk nedir?,Acar,Afacan,Mizikci,Haylaz,B
1916,2,Uzun trenckot ve fotr sapka ile elinde buyutec olan kimdir?,Dedektif,Doktor,Sofor,Hemsire,A
1917,3,E-5 E-6 gibi yol isimlerinin basindaki E'nin anlami nedir?,Cikis ,Avrupa,Yeryuzu,Elektronik,B
1918,1,Hangisi genelde terk edenin karsidakini uzmemek icin soyledigi laflardandir?,Dostluk kazandi,Geregini yapacagim,Arkadas kalalim,elektrik alamadim,C
1919,1,Cocuklari eglendirmek icin bu kesmis bu pisirmis diye ne gosterilir?,Kibrit,Misket,Parmak,Kalem,C
1920,2,"Nazar etme ne olur, calis senin de olur nerede yazar?",Banka veznesi,Otomobil,Kapi zili,Emlakci vitrini,B
1921,3,Hangisi kisaltilip soylenen bir kelimedir?,Sarj,Alo,Pil,Aku,D
1922,4,Kirmiz renkte birsey ne cayi olabilir?,Kusburnu,Adacayi,Nane,Kekik,A
1923,5,Kimliklerde hangi bolum genelde bostur?,Dogum yeri,Verilis nedeni,Medeni hali,Kan grubu ,D
1924,6,TV'de dinlediginiz Sweet Dreams sarkisini seslendiren oyuncu kimdir?,Cetin Tekindor,Haluk Bilginer,Tuncel Kurtiz ,Metin Akpinar,B
1925,7,Siir okudugu sirada bir kadin salondan cikinca sana gitme demiyecegim yine de sen bilirsin dizelerini okuyan sair kimdir?,Turgut Uyar,Atilla Ilhan,Ozdemir Asaf,Behcet Necatigil,C
1926,8,Gectigimiz gunlerde Hollandali bir sirket nereye donmemek uzere gidecek gonulluler aradigini aciklamistir?,MArs,Ay,Antarktika,Mariana Cukuru,A
1927,9,Amerika ve Ingiltere'nin ici dolu meshur ayisi Teddy Bear adini kimden almistir?,Edison,Kennedy,Jones,Rosevelt,D
1928,3,Hangi meyve toplanmasinin ozel adi vardir?,Karpuz,Uzum,Cilek,Dut,B
1930,4,Plakada harfler 2 tanes ise sayilar en cok kac olur?,2,3,4,5,C
1931,6,TV'de Dolly Parton'dan dinlediginiz sarkinin turu nedir?,Country,Rock,Blues,Reggae,A
1932,1,Cok yakinda gerceklesecek olaylara ne denir?,Elde varken,Saman su,Eli kulaginda,Akli basinda,C
1933,3,Yataklarda en buyuk boy nedir?,Padisah,Sovalye,Sultan,Kral,A
1934,4,Hangi sporda sevinirken ziplayip gogus goguse carpisirlar sikca?,Voleybol,Beyzbol,Basketbol,Hentbol,C
1935,5,TV'de dinlediginiz ses hangi muzik aletine aittir?,Keman,Ud,Tulum,Kemence,B
1936,6,Dumbledore hangi filmdeki unlu buyucudur?,Harry Potter,Oz buyucusu,Yuzuklerin efendisi ,Alice harikalar diyarinda,A
1937,7,"Big Fish, Makas Eller, Charlie'nin Cikolata Fabrikasi filmlerinin yonetmeni kimdir?",Woody Allen,David Fincher,James Cameron,Tim Burton,D
1938,8,Hangi halk edebiyati kahramaninin babasi padisahtir?,Ferhat,Kerem,Mecnun,Tahir,B
1939,9,Mezar tasina icine kure olan bir silindir cizilmesini isteyen bilim adami kimdir?,Arsimet,Ali Kuscu,Fibonacci,Pisagor,A
1940,2,Banyoyu seven cocuklara ne denir?,Su damlasi,Su perisi,Deniz anasi ,Su kusu ,D
1941,3,Deli kizin ceyizi benzetmesi hangi anlamda kullanilir?,Sakarlik,Uyumsuzluk,Kusursuzluk,Duygusallik,B
1942,4,Futbolda sakatlik nedeniyle oyunu durdurunca neyle oyuna tekrar baslanir?,Hakem atisi,Yazi tura atisi,Korner atisi,Serbest vurus,A
1943,5,Buyuk beden kadin giyimi genelde hangi olcu ile baslar?,38,40,42,44,D
1944,1,Yemek yedikten sonra afiyet olsun demisseniz ne dilemissinizdir?,Istah,Saglik,Guzellik,Sabir,B
1945,2,Hangi baharat taze olsun diye yemek sirasinda cekilir?,Kekik,Biberiye,Karabahar,Feslegen,C
1946,3,Mors alfabesi ne icin kullanilir?,Faks,Telgraf,Daktilo,Teleks,B
1947,4,Sofra adabina gore tabak etrafindaki catal bicaklar hangi sira ile kullanilmalidir?,Disardan iceriye,Iceriden disariya,Kucukten buyuge ,Yukaridan assagiya,A
1948,5,Gunumuzde A2 denilen futbol genc takimlari eskiden hangi isimle anilirdir?,MHK,TFF,PFDK,PAF,D
1949,1,Bu bilgi gercek hayatta ne isime yarayacak en cok ne ogretmenine sorulur?,Sosyal bilgiler,Beden egitimi,Fen bilgisi,Matematik ,D
1950,2,Filmlerde icinde degerli esya ve para olan kasalar nereye saklanir?,Tablo,Perde,Ayna,Saat,A
1951,3,Otoyol kenarinda uzeirnde yemek park vs simgesi olan tabelada ne yazar?,Sit alani ,Servis alani,Mesire Yeri,Ota yeri,B
1952,4,Cep ve mobil cihazlarin kisa mesafeli iletisimini kablosuz gerceklestiren radyo frekansi nedir?,Android,Baskup,Bluetooth,Navigasyon,C
1953,5,Insan vucudsunu cevreleyen manyetik alana ne denir?,Tilsim,Cakra,Zen,Aura,D
1954,6,Cahit Sitki Taranci 35 yasinda siirinde kimin omrunun ortasina atif yapar?,Dante,Homeros,Mozart,Sokrates,A
1955,7,TV'de dinlediginiz muzik turu nedir?,Flamento,Polka,Rembetiko,Samba,C
1956,8,Hangi ulkede bir emlak sirketi logosunu dovme yaptiran calisanlara %15 zam yapmistir?,Cin,ABD,BAE,Pakistan,B
1957,9,Manhattan projesinin yoneticisi olarak ilk atom bombasini yapan 1945'ten beri basim agriyor diyen fizikci kimdir?,Robert Oppenheimer,Richard Feynman,Gustav Hertz,Leonardo Fibonacci,A
1958,1,Uzun boylu insanlar ne sirigina benzetilir?,Havuc,Pirasa,Fasulye,Borulce,C
1959,2,Bir yemege baharat hangi olcu ile konulur?,Yudum,Tutam,Doz,Kucak,B
1960,3,Cizgi karakterler temel ve kabasakal kimin icin kapisir?,Sidika,Aysegul,Wilma,Safinaz,D
1961,4,Sui misal emsal olmaz hangi alanda kullanilir?,Hukuk,Tip,Denizcilik,Edebiyat,A
1962,1,Aciga vuramayarak gizli gizli anlamindaki soz nedir?,Misil misil,Avaz avaz,Dalga dalga,Icin icin ,D
1963,2,Vinc kullanana ne denir?,Vatman,Armator,Operator,Makinist,C
1964,3,Eskiden fotolarin diyaloglarla yayinlanmasiyla olusan yazi diziye ne ad verilirdi?,Fotoroman,Album,Pembe dizi,Mecmua,A
1965,4,Italyan restoranlarinda kirmizi beyaz renkli ortulerin deseni nasildir?,Cizgili,Puantiyeli,Kareli,Leopar,C
1966,5,Asteriks'in Sisman degil iri kemikli dedigi arkadasi kimdir?,Hopdediks,Idefiks,Dedigimdediks,Eskitopraks,A
1967,6,Noterler hangi bakanligia baglidir?,Icisleri bakanligi,Adalet bakanligi,Maliye bakanligi,Kalkinma bakanligi,B
1968,9,800 ustunde dilin konusuldugu ada ulkesi neresidir?,Patagonya,Endonezya,Madagaskar,Papua Yeni Gine,D
1969,10,Gelotoloji'nin konusu nedir?,Kahkaha,Gidiklama,Sadakat,Kiskanclik,A
1970,2,Turkiye'de otobus firmalari isimlerinin arkasina genelde ne eklerle?,Kultur,Tatil,Turizm,yolculuk,C
1971,3,Bloke olan SIM'in yeniden kullanilmasini saglayan sifrenin adi nedir?,MMS,IP,PIN,PUK,D
1972,5,Hangi kumas turu bitki lifleri ile dokunmamistir?,Keten,Ipek,Gabardin,Kot,B
1973,1,Turk filmlerinde dogumhaneden cikan doktor bebegin cinsiyetini soylerken hangi sozu eklerler?,Kissadan hisse,Ay parcasi ,Ilk goz agrisi ,Nur topu gibi ,D
1974,2,Masallardaki dugunler kac gun surer?,10,40,62,1001,B
1975,3,Hangisi elma cesididir?,Carliston,Natsuma,Golden,Washington,C
1976,4,Louvre ve Metropolitan nedir?,Muze,Kutuphane,Kilise,Hayvanat bahcesi,A
1977,5,TV'de Neset Ertas'tan dinlediginiz turkunun adi nedir?,Altin hizma,Ah yalan dunya,Gonul dagi,Deli gonul,C
1978,1,Ilkokulda erkekler hoslandiklarini belli etmek icin kizlara ne yapardi?,Celme takmak,El sallamak ,Dil cikarmak ,Sac cekmek ,D
1979,2,Muhim olan insanlik sozu genelde neyin onemsiz oldugunu vurgulamak icin soylenir?,Para,Zaman,Basari,Kariyer,A
1980,3,Okullarda Matematik ogretirken neyden problem uretilmez?,Havuz,Faiz,Yol,Kitap,D
1981,4,1600lerde sairler kalem olarak ne kullanirdir?,Civi,Balmumu,Kiremit,Kus tuyu,D
1982,5,TV'de dinlediginiz ses hangisinin Turkiye'deki ilk yayinin anonsudur?,Televizyon,Telefon,Radyo,Bilgisayar,C
1983,1,Sisman oldugunu kabul etmeyenler nelerinin iri oldugunu bahane ederler?,Midelerinin,Cigerlerinin,Kaslarinin,Kemiklerinin,D
1984,2,Hangi davetiyede cocuklarinizi getirmeyin notu olur?,Sunnet,Dugun,Imza gunu,Mezuniyet balosu ,B
1985,3,Kilo vermek isteyenlere hangi renkte ucluden uzak durmasi gerektigi soylenir?,Beyaz,Yesik,Kirmizi,Sari,A
1986,4,Papaz kacti destesinde kac papaz olur?,1,2,3,4,A
1987,9,Aladdin'in sihirli lambasindaki Alaadidin nerelidir?,Cin,Hindistan,Iran,Misir,A
1988,1,Karikaturlerde uzun zamandir ziyaret edilmeyen metruk yerlere ne cizilir?,Duman,Simsek,Korkuluk,Orumcek agi,D
1989,2,90larda cocuklar arasinda populer spor ayakkabilarin olayi neydi?,Isikli olmasi,Renkli olmasi,Kokulu olmasi,Muzikli olmasi,A
1990,3,52'yi alabilir misiniz deyince ne istemis olursunuz?,Bezik ,Iskambil kagidi,Dama,Okey,B
1991,4,Hangi baharat agac kabugundan elde edilir?,Susam,Karabiber,Vanilya,Tarcin,D
1992,5,TV'de dinlediginiz konusmada ne aktarilmaktadir?,Vitray,Origami,Ebru,Makrame,C
1993,1,Biri sizden baskasina selam soylemesini istediginde ne cevap verirsiniz?,Basustune,Baska bir arzunuz,Biz size doneriz,Bugun git yarin gel,A
1994,2,Son yillarda populer olan kadilarin kirisikligini duzelten operasyon nedir?,Detoks ,Pilates ,Peeling,Botox,D
1995,3,TV'de dinlediginiz musabaka hangi spor dalinindir?,Badmington,Tenis,Voleybol,Basketbol,C
1996,4,Yumak halinde getirilmeden once iki kisinin ellerinde sardigi yun ipliginin adi nedir?,Fisto,Kasnak ,Masura,Cile,D
1997,5,Bircok yildiizn gorundugu bulutsuz gecede kutup yildizi yoksa neredesinizdir?,Alaskada,Greenwich,Guney yarim kurede,Kuuzey yarim kurede,C
1998,6,Orta Cag kalelerinde kilt satin alip gayda esliginde haggisi hangi ulkede yersiniz?,Rusya,Iskocya,Ispanya,Avusturya,B
1999,7,Gectigimiz gunlerde istakoz ve akrebin atasi sanilan makas seklinde kiskaclari benzer rol oynadigi icin kimin adi verilmistir?,Johnny Depp,Brad Pitt,Tom Cruise,Leonardo Dicaprio,A
2000,8,Hangi sebzenin tazesi icin cicegi burnunda denir?,Brokoli,Havuc,Salatalik,Enginar,C
2001,9,6 Agustos 1945'te ilk atom bombasini Hirosima'ya atan Enola Gay ucagi adini hangisinden alir?,Pilotun annesi,Kasirga adi,Ilk kadin pilot ,Truman'in sekreteri,A
2002,1,Ozellikle 90larda ebeveynler erkek cocuk isimlerine ne eklerdi?,Can ,Su,Efe,Alp,A
2003,2,Evden cikarken devamli cama carpan hayvan nedir?,Kedi,Cekirge,Karga,Karasinek,C
2004,3,Universite sinavinda Hicbiri hangi sik olur?,C,D,E,F,C
2005,4,Iyi yonetici olmannin yollari ne tur bir kitap olabilir?,Biyografi,Kisisel gelisim,Fantastik,Felsefe,B
2006,5,Benzinlikte 95 97 neyi gosterir?,Propan,Butan,Metan,Oktan,D
2007,6,Spilberg'in ayin onunden ucan bisikletli cocuk olan filmi nedir?,E.T.,Jurrasic Park,Kanca,Yapay Zeka,A
2008,7,TV'de dinlediginiz Fur Elise senfonisi butun bestlerini isitme kaybiyl ayazan hangi bestecinindir?,Bach,Chopin,Mozart,Beethoven,D
2009,8,Gectigimiz gunlerde bosanan lider kimdir?,Mahmud Ahmedinejad,Vlademir Putin,Angela Merkel,David Cameron,D
2010,9,Ilki Bahamalar'da acilan gunumuzde Vanuatu'da bulunan deniz altindaki yapi nedir?,Postane,Tiyatro,Kilise,Hayvanat bahcesi,A
2011,10,Hangisi parmak ucunda yurur?,Kirpi,Tavsan,Kanguru,Fil,D
2012,1,Eliyle sag kulagini kapatip sag ayagi ustunde ziplayan birini nerede gorursunuz?,Deniz kenari,Okul bahcesi,Itfaiye,Stadyum,A
2013,2,Insanlarin bir anda beklenmedik kuvvet gostermeleri neye benzetilir?,Sovalye,Pehlivan ,Tembel,Deli,D
2014,3,Hangisi onune geldigi kelimenin anlamini guclendirir?,Pur,Gayri,Hane,Bila,A
2015,4,"Alp disiplini, slalom, biatlon hangi sporun terimleridir?",Kayak,Kizak,Buz hokeyi,Buz pateni,A
2016,5,Eski fotograflardaki Istanbul hatirasi yazisinda hangi harf genellikle ters yazilir?,B,R,S,T,B
2017,6,TV'de dinlediginiz Istiyorum Veriyor musun sarkisini Gulen Gozler filminde seslendiren kimdir?,Musfik Kenter,Sener Sen,Metin Akpinar,Ugur Yucel,B
2018,7,Adem'in Yaratilisi ve Davut Heykeli eserleri kime aittir?,Rodin,El Greco,Michelangelo,Leonardo da Vinci,C
2019,1,Her giydigi uzerinde iyi duranlara ne giyse bile yakisacagi soylenir?,Cibinlik,Post,Cuval,Perde,C
2020,2,"Cok bunalan, uzulen insanin icine ne oturmus denir?",Okuz,Deve,At,Manda,A
2021,3,Bir eli diger elle T yaparak mola istenen spor nedir?,Voleybol,Basketbol,Futbol,Tenis,B
2022,4,Hangi yemegin adi ana malzemesi olan sebzeye gore degisir?,Musakka,Piyaz,Begendi,Bayildi,A
2023,1,Halk arasinda yuvayi kim yapar denir?,Sokaktaki adam,Bebek,Erkek sinek,Disi kus,D
2024,2,Aileler boylari buyusun diye cocuklarina ne oynatir?,Basketbol,Futbol,Hentbol,Tenis,A
2025,3,TV'de dinlediginiz kisinin meslegi nedir?,Diyetisyen,Manav,Aktar,Asci,A
2026,4,Bilardo masalarini kaplandigi ince ve sik yesil kumas nedir?,Pike,Tafta,Elyaf,Cuha,D
2027,5,Spor Toto Super Lig'de ayri ayri maclarda kac sari kart goren oyuncu bir mac ceza alir?,2,3,4,5,C
2028,1,Daha cok eskiden iki tarafi cizilip sobada pisirilen yiyecek neydi?,Kestane,Misir,Patates ,Ceviz,A
2029,2,Eskiden bakkal dukkanlarinda ip ile buz dolabania ne asilirdi?,Makas,Kalem,Sise Acacagi,Cakmak,C
2030,3,Arkasi mahmuzlu genelde sivri burunlu cizmelere ne denir?,balikci,Kovboy,Jokey,Bahcivan,B
2031,4,Futbolda hangi mevkideki oyuncu sakatlaninca oyun durur?,Kaptan,Kaleci,Libero,Stoper,B
2032,5,Eskiden hangisi makrame ile tavandan sarkitilirdi?,Saksi,Lamba,Kus Kafesi,Resim cercevesi,A
2033,6,TV'de dinlediginiz siiri kim seslendirmektedir?, Cem Karaca,Ilhan Irem,Baris Manco,Erkin Koray,A
2034,7,Studyo olarak tasarlanmis bir yerde butun omru 24 saat yayimlanan bir adamin hikayesinin anlatildigi film nedir?,Ed TV,The Truman Show,Forest Gump,The Terminal ,B
2035,8,"Gunes Sistemi, atomun yapisi ve DNA sarmali hangi banknot uzerinde yer alir?",5 TL,10 TL,20 TL,50 TL ,A
2036,9,Suyun icinde zaman gecirildigine avuc ici ve ayak altinin burusma nedeni bu bolgede ne olmayisidir?,Keratin,Melanin ,Timin ,Sebum ,D
2037,1,Uysal cana yakin insanlara ne denir?,Miskin,Magrur,Munis,Muzip,C
2038,2,Eskiden aksam yuruyusu sirasinda gazete kagidi kulahla satin alinan neydi?,Kestane,Misir,Cekirdek,Erik,C
2039,3,Taka hangi denizde gorulmesiyle bilinen bir teknedir?,Marmara,karadeniz,Ege ,Akdeniz,B
2040,4,Broker nerede calisir?,Borsa,Liman,Adliye,Kutuphane,A
2041,5,Nisasta veya pirinc unu ile tuzsuz taze peynirle yapilan ve balikesirle anilan tatli nedir?,Cezerye,Hosmerim,Kunefe,Pismaniye,B
2042,6,Yakin cikarmak icin tutusturulmus yagli bez nedir?,Tulum,Kundak,Bohca,Caput,B
2043,1,Evlilikte sevgi bitse de ne kalir?,Endise,Saygu,Huzur,Acima,B
2044,2,Uzaktan gelen geminin once dumani sonra kendisi gorunmesi dunyanin hangi ozelligindendir?,Yuvarlak olmasi,%75inin su olmasi,Kendi etrafinda donmesi,Gunes etrafinda donmesi,A
2045,3,Hediyelis siselerde ne minyaturu olur?,Ucak,Tren,Araba,Gemi,D
2046,4,Hangisi silkelenerek toplanir?,Uzum,Elma,Karpuz,Zeytin,D
2047,5,Hangi meslektekilerin kullandigi teirmler latincedir?,Ogretmen,Gazeteci,Doktor,Pilot,C
2048,6,Oscar odullerinin provasi denilen nedir?,Altin Kure,Altin Ayi,Altin Palmiye,Altin Lale,A
2049,7,TV'de dinlediginiz sorum yok soranim yok...bir cikmaz sevdadayim... sarkisini kim seslendirmektedir?,B. Ortacgil,F. Kizilok,D. Koroglu,A. Ozdemiroglu,B
2050,1,"Gonul kahve ister ne kahvehane ister,... ister kahve bahane?",Sohbet,Ask,Huzur,Arkadas,A
2051,2,Sen bu satirlari okurken diye baslayan nedir?,Telgraf,Dilekce,Mektup,Sozlesme,C
