1742,2,Hangisinin teki evde esrarengiz sekilde kaybolur?,Corap,Kol dugmesi,Ayakkabi,Eldiven,A,71
1743,3,Cizgi romanlarda Kizil derililer Beyaz Adam'in dilini nasil tanimlarlar?,Zehirli,Kemiksiz,Uzun ,Catal,D,71
1744,4,Cep telefonlarinda mesaj yazarken hangi kelimeyi hep ayni tusa basarak yazarsiniz?,Lokum,Cicek,Acaba,Define,C,71
1745,5,Hangisi karamelize sekere kuruyemis ve meyve ilave edilerek yapilir?,Fondu,Krokan,Bonbon,Draje,B,71
1746,6,Lebiderya ne demektir?,Deniz manzarasi,Deniz tarafi,Deniz kenari,Deniz seviyesi,C,71
1747,3,Futbol macinda yazi tura atisina her takimdan kim gider?,Stoperler ,Kaptanlar,Forvetler ,Kaleciler,B,72
1748,4,Hangi muzik aleti kucakta calinir?,Tanbur ,Kanun ,Kontrobas,Cello,B,72
1749,5,Erkeklerin Mars'tan kadinlarin hangi gezegenden geldigi soylenir?,Jupiter,Uranus,Venus ,Neptun,C,72
1750,1,Hangisini yapan birinin keyfi yerindedir?,Islik calan,Dudak isiran,Ic ceken ,Gozu dalan ,A,72
1751,2,Bir dukkanin caminda Cumaya gittim gelicem yaziyorsa sahibi nerededir?,Tatile,Hamama,Pazara,Camiye,D,72
1752,3,Muvekkelime isnat edilen... diye konusmaya baglayan kimdir?,Buyukelci,Avukat,Muhasebeci,Milletvekili,B,72
1753,4,"Hasan, Hakan gibi isimlerin ilk harflerini soyleyemeyen nerelidir?",Ege,Karadeniz,Trakya,Dogu Anadolu,C,72
1754,5,TV'de dinlediginiz ses hangi muzik aletine aittir?,Tef,Davul,Tambur,Darbuka,D,72
1755,6,Olumsuz sartlar icinde hala umut oldugunu anlatan sozde operanin kim sahneye cikmadan bitmeyecegi soylenir?,Sisman kadin,Yonetmen,Orkestra sefi,Oyun yazari,A,72
1756,7,Lars Von Trier'in yonettigi Nicole Kidman'in oynadigi bir studyo zeminine cizilen cizgilerle yaratilan koyde gecen film nedir?,Fargo,Dogville,Memento,The Village,B,72
1757,8,Hangi roman karakteri gercekten yasamistir?,Adi Aylin'in Aylin'i,Ask-i memnu'nun Bihter'i,Kara Kitap'in Galip'i,Tutunamayanlar'in Turgut Ozben'i,A,72
1758,1,Filmlerde isten cikarilanlar hangi bolumle gorusur?,revir,halkla iliskiler ,muhasebe ,muduriyet,C,72
1759,2,Soruya soruyla kim cevap verir?,Ege ,Akdeniz,Karadeniz ,Dogu anadolu,C,72
1760,3,Orman ne guzel adli cocuk sarkisindaki kestan ve gurgenle adi gecen agac nedir?,Palamut,Cam,Mese ,Kavak,A,72
1761,4,TV'de dinlediginiz konusma nerede gecmektedir?,Muzayede ,TBMM,Borsa ,Mahkeme,B,72
1762,5,Ileri saat uygulamsinda saatler kacta ileri alinmalidir?,0,1,3,5,C,72
1763,6,Resmi adi Helen cumhuriyeti olan ulke nedir?,Lubnan,Italya,Makedonya,Yunanistan,D,72
1764,7,Pek cok romanini parca parca yayimlayip her parca icin bir silin alan Oliver Twist'in yazari kimdir?,Daniel Defoe ,Alexander duma,Charles Dickens ,John Steinbeck,C,72
1765,1,Halk arasinda fiyat sorarken ne denir?,Kabahatimiz ne kadar?,Gunahimiz ne kadar ? ,Sucumuz ne ? ,Derdimiz ne ? ,B,72
1766,1,Bir spor karsilasmasinda yenildik ama diyebaslayan soz nasil biter?,Kusmedik,Ezilmedik,Aglamadik,Kabullenmedik,B,72
1767,2,Bir magazadan satin alinan giysinin tadilata gonderileceigi soylendigine hangisi kastedilir?,Camasirhane,Kuru temizleme,Boyaci,Terzi,D,72
1768,3,Ege bolgesinde ay cekirdegine ne denir?,Cigdem,Kumru,Gevrek,Boyoz,A,72
1769,4,Isim sehir oynarken hangi harfle Turkiye'den sehir bulamazsiniz?,B,L,O,Z,B,72
1770,5,"Bir macerasinda yanginda urken ati Sakin ol, at dedikten sonra cenesine yumruk atarak sakinlestiren Kimeryali barbar kimdir?",Conan,Hulk,Kizilmaske,Zagor,A,72
1771,1,Kar nedeniyle okullarin tatil edildigini kim aciklar?,Meteoroloji Muduru,Emniyet muduru,Basbakan ,Vali,D,73
1772,2,Hangi duyguyu yasayan kafasini duvarlara vurur?,Pismanlik,Heyecan ,Sevin ,Utanma,A,73
1773,3,Hangi durumdakilerin sag isaret parmagiyla burnuna dokunmasi istenir?,Sakar,Unutkan,Sarhos ,Uyurgezer,C,73
1774,4,Televizyon kanallarinda cezaq durumunda RTUK ne yayimlatir?,Belgesel,Mac,Reklamlar,Haberler,A,73
1775,5,9.15 hangi spor dalinda kullanilan bir mesafedir?,Yuzme,Futbol,Golf,Tenis,B,73
1776,6,Ufleyecek olgunlukta olmayinca ses vermeyen muzik aleti nedir?,Ney,Klarnet,Obua,Tulum,A,73
1777,7,TV'de dinlediginiz Buyuk Diktator filminde Hitler'i canlandiran hangi oyuncunundur?,Karl Valentin,Marlon Brando,Charlie Chaplin,Humphrey Bogart,C,73
1778,1,Kim milyoner olmak ister yarismasi haftada kac gundur?,2,3,4,5,C,73
1779,2,Halk arasinda asiga neresi sorulmaz?,Roma,Paris,Bagdat,Sam,C,73
1780,3,Eger dedeniz birseyden randiman alamiyorsa ne alamiyordur?,Ders,Vakit,Gelir,Verim,D,73
1781,4,TV'de dinlediginiz muzige ait halk oyunu nedir?,Balkan Dansi,Kafkas dansi,Macar dansi,Hint dansi,B,73
1782,6,Yikimindan once Inonu Stadi'nda son rakip kimdir?,Trabzonspor,Eskisehirspor,Genclerbirligi,Kayserispor,C,73
1783,7,Kahramani ve kitabin adi ayni olan hangisidir?,Jean Valjean,Gregor Samsa,Raskolnikov,Martin Eden,D,73
1784,1,Bir yakini uzaklara gidenlere ne denir?,Allah kavustursun,Allah korusun,Gecmis olsun,Hayirli olsun,A,73
1785,2,Tesbihte hata olmaz derken neyden bahsedilir?,Elestiri,Tahmin ,Ovgu,Benzetme,D,73
1786,3,Sure anlamindaki kelimenin dogr yazilisi nedir?,Muttet,Mutdet,Muddet,Muhdet,C,73
1787,4,Hangisi vucudun bir bolumune adini vermistir?,Badem,Ceviz,Elma,Sogan,B,73
1788,5,Anneler cocuklarinin hangisni cig yemesine izin vermez?,Yufka,Tursu,Nohut,Helva,A,73
1789,6,Dugun salonlarinda kimin pistten alinmasi istenir?,Cocuklarin,Garsonlarin,Sahitlerin ,Kayinvalidelerin,A,73
1790,7,"Isparta, gonca, yaban gibi cesidi olan hangisidir?",Gelincik,Menekse,Gul,Sumbul,C,73
1791,1,"Gittiginiz konserde saksafon, piyano ve cello duyuyorsaniz ne konseridir?",Heavy Metal,Punk,Rap,Jazz,D,73
1792,2,Orijinal adi yerine Turkce isimle benimsenen nedir?,Radyo,Otomobil,Bilgisayar,Klima,C,73
1793,3,Sise kapagi olan mantar neden elde edilir?,Cali,Kozalak,Agac kabugu,Cicek tohumu,C,73
1794,8,Ruscada iyi guzel demek olan bizde el becerisi olan nedir?,Kanavice,Gupur,Haraso,Goblen,C,73
1795,9,Asitli sivida kirmiziya donen turnusolun adi nerden gelir?,Gelincik,Gunebakan,Aslanagzi,Hercai menekse,B,73
1796,10,Kisi hurriyetinin idare tarafindan keyfi kisitlanmamsi icin 1979'da cikarilan Habeas Corpus yasasinin anlami nedir?,Ozgur irade,Kutsal Insan,Olmazsa olmaz,Vucudun senindir,D,73
1797,11,Kitap editoru tarafindan Hayvan Hikayeleri satmak imkansizdir diye reddedilen eser hangisidir?,Hayvan ciftligi,Marti,Ormanin kitabi,Bremen mizikacilari,A,74
1798,1,Hangi meslek grubundakiler beyaz uzun sapka takarlar?,Hemsire ,Kasap,Eczaci,Ahci,B,74
1799,2,Butun kaygilarindan kurtulup gonlu rahata kavusan ne demektir?,Muasir ,Muzmin,Musterih,Muzin,D,74
1800,3,Super Lig mac anlatiminda hangisi yanlis anlatimdir?,ilk 15 dakika,ilk 30 dakika,ilk 45 dakika ,ilk 60 dakika,D,74
1801,4,"Kakao yagi, havuc yagi ozellikle ne icin kullanilir?",Bronzlasmak,Zayiflamak,Sakinlesmek,Uyumak,A,74
1802,5,Farkli milletlerin kulturlerinden bahsederken Almanlarin hangi ozelliginden bahsedilir?,Kurnazlik,Kibir ,Gurur ,Disiplin,D,74
1803,1,Turk filmlerinde kim Kanun namina dur der?,Hakimler,Avukatlar,Polisler,Gardiyanlar,C,74
1804,2,"Neyin sut, taze gibi turleri vardir?",Erik,Kestane ,Tursu,Misir,D,74
1805,3,Cok buyuk yuvarlak sekilli bayatlamayan ekmek nerenindir?,Konya,Mersin,Trabzon,Adana,C,74
1806,4,"Hapis, kiz, erkek hangi oyunun turleridir?",Okey,Tavla,Bric,Satranc,B,74
1807,5,"Anlami olay, olgu olan ve sosyal medyada sik kullanilan kelime nedir?",Poke,Fenomen,Idol,Trend,D,74
1808,6,TV'de dinlediginiz Babamin Bavulu isimli Nobel konusmasini yapan kimdir?,Bilge Karasu,Yasar Kemal,Ihsan Oktay Anar,Orhan Pamuk,D,74
1809,7,Buyuk bir hastalik gecirmeyenler herseyi anladiklarini iddia edemezler cumlesi gecen 9.hariciye kogusu kimindir?,Peyami Safa,Orhan Kemal,Tarik Bugra,Kemal Tahir,A,74
1810,8,1858'deki kriket macinda uc topu ust uste saha disina atarak sayi yapan oyuncuya verilen hediye hangi futbol terimine verilmistir?,Penalti,Tac,Hattrick,Trivela,C,74
1811,9,Bir magarinin duvarina bakarak yasayanlar icin tum gercekligin sadece golgeler olacagini one suren filozofun benzetmesi hangisidir?,Platon'un magarasi,Hegel'in magarasi,Kant'in magarasi,Konfucyus'un magarasi,A,74
1812,1,Birine kac kez masallah demek deyim olmustur?,33,40,41,99,C,74
1813,1,Pratik zekalilar mangala nasil yelpaze yaparlar?,Aspirator,Mikser,Fon makinesi,Elektrik Supurgesi,C,74
1814,1,Halk arasinda kullanilan soze gorle kuzguna yavrusu ne gorunur?,Timsah,Aslan,Sahin,Atmaca,C,75
1815,2,Kimsenin ustun olmadigi masa nasildir?,ucgen,kare,dikdortgen,yuvarlak,D,75
1816,3,Genellikle seyahetten getirilen buzdolabi susu nedir?,Magnet,Mug,Postit,Sticker,A,75
1817,4,Hangi yemegi guzel yapan diger yemekleri de yapabilir denir?,Manti,Pilav,Dolma,Mucver,B,75
1818,5,TV'de dinlediginiz muzigin turu nedir?,Raggea,rap,Hip hop,Blues,A,75
1819,1,Halk arasinda ozlem duyan asiklar icin ne denir?,Bagri yanik,Kulagi kesik,Ice kapanik ,Akli evvel,A,75
1820,2,Sinek avliyoruz diyen neyin yoklugundan sikayet etmektedir?,Musteri,Dost,Kismet,Sevgi,A,75
1821,3,TV'de dinlediginiz muzik hangisine aittir?,Ruzgar cani,Muzik kutusu,Asansor muzigi ,Araba kornasi ,B,75
1822,4,Futbolda kullanilan Fair Play ne demektir?,Rekabet ,Basari,Centilmenlik,Saygi,C,75
1823,5,Elektronik cihazlardan ses alan aletin dogru yaziligi nedir?,Hoporlor,Haporlor,Hoperlor,Hoparlor,D,75
1824,6,Latince 6.saat anlamina gelip Ispanya ve Portekizde ogle saati olarak devam eden gelenek nedir?,Siesta,Fado,Fiesta,Carpe Diem,A,75
1825,7,Shawshank Cezaevi'nden kacan mahkumun hayatini anlatan Esaretin Bedeli romanini kim yazmistir?,Stephen King,Ian Fleming,PAul Auster,Samuel Backett,A,75
1826,8,Denizde cikan firtinanin tam merkezine ne denir?,Firtinanin kalbi,Firtinanin Beyni,FirtinaninYuzu,Firtinanin gozu,D,75
1827,9,Japon kulturunun onemli smbolu Geysa'nin anlami nedir?,Rehber,Sanatci,Saki,Bahcivan,B,75
1828,1,Birseyi kac kez soylerseniz olur?,10,40,50,100,B,75
1829,2,Geleneklere gore dugunden once taraflar ne gonderir?,Bohca,Yuzuk,Kina,Taki,A,75
1830,3,Hangisi dogru yazilmistir?,Muracat,Muracad,Muracaad,Muracaat,D,75
1831,4,Sukut ikrardan gelirdeki ikrar ne demektir?,Basari,Kabul,Guc,Ret,B,75
1832,5,Kulubesinin ustunde yatan cizgi kahraman kimdir?,Garfield,Tweety,Snoopy,Rin tin tin ,C,75
1833,6,TV'de dinlediginiz sarki hangi cizgi filme aittir?,Heidi,Clementine,Pollyanna,Seker Kiz Candy,D,75
1834,1,Masallarin klise giris cumlesinde develer ne is yapar?,Berber ,Hallac,Nalbant,Tellal,D,75
1835,2,Kaderde onanin yasanacagini anlatan koyde neyden ote koy yok denir?,Hayal,Azim,Kismet ,Sans,C,76
1836,3,Kurbaga seslerini nerede duyarsiniz?,Yuzme havuzu,Gol kenari,Lunapark,Hipodrom,B,76
1837,4,Can simgesi ile gosterilen ve genelde calismayan imdat butonu nerede olur?,Hastane odasi,Sinema salonu ,Metro,Asansor,D,76
1838,5,Cinsilatif kimin icin kullanilir?,Kadinlar,Sairler,Muzisyenler,Bebekler,A,76
1839,5,Cinsilaitf sozu kimin icin kullanilir?,Sairler ,Muzisyenler,Kadinlar,Bebekler,C,76
1840,6,Futbolun besigi neresidir?,Ispanya,Almanya,Brezilya,Ingiltere,D,76
1841,7,Dovus kulubu ve Seven'in yonetmeni kimdir?,David Fincher,Ridley Scott,John Carpenter,George Lucas,A,76
1842,1,On plakalarinda Evleniyoruz yazan gelin arabalarinin arkasinda ne yazar?,Mutluyuz,Tasindik,Allah affetsin ,Hataliysam ara,A,76
1843,2,"Tekir, Sarman ve Boncuk hangi hayvana genelde verilir?",Tavsan,Kedi,Kus ,Kopek,B,76
1844,3,Hangi sporu yapan kolsuz forma giyer?,Beyzbol,Golf,Halter,Basketbol,D,76
1845,4,657'ye tabi kisinin isi nedir?,Memur,Ciftci,Esnaf ,Sanayici,A,76
1846,5,Guzel insanlari ovmek icin ayin kaci gibi oldugu soylenir?,1 i ,5 i ,14 u ,28 i ,C,76
1847,6,Yukseklilk korkusu olan hangi masalin erkek karakteri olamaz?,Kulkedisi,Pamuk prenses,Rapunzel,Kursun asker,C,76
1848,7,"TV'de dinlediginiz Yok edin insanin kullugunu dizesi gecen, Cuneyt Turel'in okudugu siir kimdir?",Arif Damar,Nazim Hikmet,Can Yucel ,Hasan Yucel,B,76
1849,8,Einstein'e gore bir binanin neresinde az da olsa digerlerinden daha az yaslanirsiniz?,Ust Kat,Orta Kat,Zemin Kat,Teras Kat,C,76
1850,9,Dogduklarina normal olup yaslari ilerledikce bir gozu basinin bir tarafindan kayarak her iki gozu de tek tarafa gecen balik nedir?,Camgoz,Somon ,Dil baligi\\,Fener baligi,C,76
1851,1,"Eskiden, reklamlarda tuketiclerin gazete ve dergi eklerini bayilerden nasil istemesi istenirdi?",Merakla,Aceleyle,Israrla,Aceleyle,C,76
1852,2,Hamile kadinlarin dogacak bebeklere ne dinletmesi moda oldu?,Bozlak,Klasik Muzik,Arabesk,Oryantal,B,76
1853,3,Yabba Dabba doo diyen cizgi kahraman kimdir?,Bart Simpson,Fred Cakmaktas,Pembe Panter ,Temel reis,B,76
1854,4,Patlican tursusu ne saplari ile baglanir?,Dereotu,Kiraz,Ispanak,Kereviz,D,76
1855,1,Cuzdanlari satarken kabarik gorunmesi icin icine ne konur?,Gazete kagidi,Pamuk,Mendil,Kartvizit,A,76
1856,2,Guleriz aglanacak halimize sozunu ifade eden mizah anlayisi hangisidir?,Organik ,Butik,Magdur,Kara,D,76
1857,1,Piyangoda buyuk odulu bir farkla kaciranlara ne odulu verilir?,Moral,Teselli,Tebrik,Avans,B,76
1858,2,Yeme de yaninda yat diyorsaniz yemek hakkinda ne dusunoysunuzdur?,Baharatli oldugu,Kalorili oldugu,Lezzetli oldugu,Pismemis oldugu,C,76
1859,3,Hangisinin arkasinda cocuk isimleri olur?,Takvim,Gazete,Almanak,Ajanda,A,76
1860,4,Pazartesi gunlerinden ve diyetten nefret eden lazanya asigi karakter kimdir?,Mickey Mouse,Sunger bob,Tweety,Garfield,D,76
1861,5,TV'de dinlediginiz muzigi hangi tur filmlerde duyarsiniz?,Korku,Muzikal,Macera,Aksiyon,A,76
1862,6,Milli futbol takimina panzer denen ulke nedir?,Ispanya,Ingiltere,Hollanda,Almanya,D,76
1863,7,Baba filmi hangi yazarin romanindan uyarlanmistir?,Umberto Eco,Milan Kundera,Charley Chaplin,Mario Puzo,D,76
1864,8,Yollarinda Penguen cikabilir uyarisi nerededir?,Gronland,Sibirya,Guney Afrika ,Japonya,C,77
1865,9,Insanlarin en buyuk korkusunun basina gelecegi 101 nolu ada hangi romandadir?,1984,Mulksuzler,Cesur Yeni Dunya,Otomatik Portakal,A,77
1866,10,NASA gectigimiz gunlerde 3 boyutlu yazicilarla ne uretilmesi projesine yatirim yapmistir?,Yemek,Ilac,Goz,Koyun,A,77
1867,1,Caycilarin cay karsiligi aldigi nedir?,Marka,Pul,Jeton,Susam,A,77
1868,2,Nuh nebiden kalma ne demektir?,Kotu,Kullanisli,Eski,Yeni,C,77
1869,3,TV'nin tek kanal oldugu donemde belli saatte hangisi belirirdi?,Antenle oynamayin,Luzumsuzsa sondurun,Yakindan izleyin,Kapatmayi unutmayin,D,77
1870,4,Anadoluda hangisine kasik saplayan evlenmek ister?,Yogurt,Pilav,Ekmek,Corba,B,77
1871,5,TV'de dinlediginiz Pir Sultan Abdalim... turkusu nedir?,Dostum dostum,Gonul dagi,Sessiz gelin,Altin hizma,A,77
1872,6,Hangisi yanlis yazilmistir?,Etiyopya,Bolivya,Nambiya,Somali,C,77
1873,7,Olunce bir donem kilisenin yasakladigi Nobel odullu Kalpazanlar ve Dar Kapi yazari kimdir?,Neruda,Gorki,Gide,Zola,C,77
1874,8,Tum randevulara gec kalip kendi cenazesi de vasiyetiyle 15 dk. gec baslayan kimdir?,M. Thatcher,E. Taylor,H. Chavez,S. Jobs,B,77
1875,9,Adini B. Iskender'in kiz kardesinden alan kent nedir?,Delhi,Selanik,Bagdat,Viyana,B,77
1876,10,Farsca anlami koyu mavi gozlu kadin olan kelime nedir?,Mahmur,Kehribar,Kem,Sehla,D,77
1877,1,Sabri tasmak uzere olan neyi actirma der?,Deli bayragi,Teslim bayragi,Bayramlik agzi,Gonul gozu,C,77
1878,2,Bisiklet suren maymun nerededir?,Sirk,Polihon,Lunapark,Hipodrom,A,77
1879,3,Hem kemik hem alet olmayan nedir?,Pense,Cekic,Ors ,Kepce,A,77
1880,4,Olymoiakos nerenin takimidir?,Hirvatistan,Yunanista,Sirbistan,Malezya,B,77
1881,5,TV'de Neil Park'tan dinlediginiz ne sesidir?,Davul,Cello,Bendir,Arp,A,78
1882,6,Amerikan filmlerinde kamp atesinde cubukta pisirilen tatli nedir?,Donut,Macaron,Marshmallow,Pancake,C,78
1883,7,"Agir agir cikacaksin bu merdivenlerden, sozu hangi sairindir?",Cahit Kulebi,Faruk Nafiz Camlibel,Ahmet Hasim,Behcet Necatigil,C,78
1884,8,Arapcadan dilimize gecen semsiye ne demektir?,Gunes,Cati,Yagmur,Golge,A,78
1885,9,Rusya'yi bombalamaya 5 dk. icinde baslayacagiz diye radyo sakasi yapan ABD baskani kimdir?,Lyndon Johnson,Ronald Reegan,Jimmy Carter,Harry Truman,B,78
1886,1,Ilk goruste aska ne denir?,Saganak,Simsek,Yagmur,Yildirim,D,78
1887,2,Romantik erkek esinin yaninda ne yemek yapar?,Salata,Corba,Makarna,Tatli,A,78
1888,3,Taraftar dormasinda numara kac olur?,1,10,11,12,D,78
1889,4,Kemanlarin uzerindeki deliklerin sakli nedir?,M,O,S,U,C,78
1890,5,TV'de dinlediginiz 10'dan geriye sayinca rahatlayacaksiniz diye ne yapilmaktadir?,Reiki,Pilates,Akapunktur,Hipnoz,C,78
1891,5,TV'de dinlediginiz 10'dan geriye sayinca rahatlayacaksiniz diye ne yapilmaktadir?,Reiki,Pilates,Akapunktur,Hipnoz,D,78
1892,7,Agatha Christie ne yazar?,Korku,Polisiye,Romantik,Fantastik,B,78
1893,8,Tiger woods hangi sporun efsanesidir?,Golf,Kriket,Tenis,Beyzbol,A,78
1894,9,Eurovision'da 2013'te ulkesinin Rusya'ya niye 0 verdigini sorusturma konusu yapan hangisidir?,Ermenistan,Ukrayna,Belarus,Azerbeycan,D,78
1895,10,Olimpiyatlardaki 43 km 195 metrelik maraton mesafe kim izlesin diye belirlenmistir?,Komutanlar,Rahipler,Ingiliz Kraliyet ailesi,Olimpos tanri heykelleri,C,78
1896,1,Birseyi sagindan solundan kirpip kucultunce neye cevirisiniz?,Kus,Ari,Kelebek,Tirtil,A,78
1897,2,Karpuzun icin beyaz ham haline ne denir?,Bezelye,Kavun,Fasulye,Kabak,D,78
1898,3,Seyrettiginiz porgramda 442 352 sistmeleri tartisiliyorsa ne programidir?,Moda,Haber,Futbol,Hava Durumu,C,78
1899,4,Tabldotta yiyecek icin kac goz vardir?,2,3,4,6,C,78
1900,1,Hedefi tam ortasindan vurmak kacla ifade edilir?,7,10,12,15,C,78
1901,2,Insnlarn ne yaptiginda sirtina vurup helal denir?,Oksuruk,Hickirik,Esneme,Oksuruk,D,78
1902,3,Ah Maria Mercedes beni sevdigini Maognolia ile evlenmeden soylemeliydin cumlesini hangisini izlerken duyarsiniz?,Pembe dizi,Cizgi film,Spor,Yarisma,A,78
1903,4,TV'de dinlediginiz ne sesidir?,Bale,Egzersiz,Halk oyunu,Terapi,A,78
1904,4,TV'de dinlediginiz ne sesidir?,Bale,Egzersiz,Halk oyunu,Terapi,B,78
1905,6,Kifayetszi muhteris souzndeki muhteris ne demektir?,Becerikli,Cesur,Hirsli,Acimasiz,C,78
1906,1,Kadinlar yakisikli olmayan erkekleri ne diye teselli ederler?,Anlayisli,Sadik,Sempatik,Nazik,C,79
1907,2,Belki kullanilir diye yarisi dolaba konulan ama genelde kullanilmayip kuruyan nedir?,Mandalina,Limon,Portakal,Havuc,B,79
1908,3,Sehir tabelasinda ne bulunmaz?,Yuzolcumu,Sehir adi,Nufus ,Rakim,A,79
1909,4,Okudugunuz kitapta kelimenin sag ustundeki sayi nereye bakabileceginiz ifade eder?,Kaynakca,Dipnot,Icindekiler,Sozluk,B,79
1910,5,TV'de dinlediginiz ses hangi muzik aletine aittir?,Akerdeon,Lir,Org,Gayda,A,79
1911,6,Hangi basket takimi oyuncusu bir macta kramp girdigi icin sendeleyince kolbasti oynadigini sanan seyirciler sahaya yabanci madde atmistir?,Besiktas,Trabzonspor,Galatasaray,Fenerbahce,B,79
1912,7,Eseri Olu Canlar icin kalemimden oyle canavarlar firliyor ki bende sasiyorum diyen yazar kimdir?,Pablo Neruda,Maxim Gorki,Edgar Alan Poe,Nilolay Gogol,D,79
1913,8,1893'te Amerikan Yuksek Mahkemesinde hangi bitkinin sebze mi meyve mi oldugunu kesinlestirmek icin bir dava gorulmustur?,Bal kabagi,Domates ,Limon,Enginar,B,79
1914,9,Hangisinin bir turunun 300 kilohertzdeki sesleri duyan en keskin kulaga sahip hayvan oldugu kanitlanmistir?,Salyangoz,Yarasa,Guve,Kirkayak,C,79
1915,1,Oyun sirasinda varin topumu gidiyorum diyen cocuk nedir?,Acar,Afacan,Mizikci,Haylaz,B,79
1916,2,Uzun trenckot ve fotr sapka ile elinde buyutec olan kimdir?,Dedektif,Doktor,Sofor,Hemsire,A,79
1917,3,E-5 E-6 gibi yol isimlerinin basindaki E'nin anlami nedir?,Cikis ,Avrupa,Yeryuzu,Elektronik,B,79
1918,1,Hangisi genelde terk edenin karsidakini uzmemek icin soyledigi laflardandir?,Dostluk kazandi,Geregini yapacagim,Arkadas kalalim,elektrik alamadim,C,79
1919,1,Cocuklari eglendirmek icin bu kesmis bu pisirmis diye ne gosterilir?,Kibrit,Misket,Parmak,Kalem,C,79
1920,2,"Nazar etme ne olur, calis senin de olur nerede yazar?",Banka veznesi,Otomobil,Kapi zili,Emlakci vitrini,B,79
1921,3,Hangisi kisaltilip soylenen bir kelimedir?,Sarj,Alo,Pil,Aku,D,79
1922,4,Kirmiz renkte birsey ne cayi olabilir?,Kusburnu,Adacayi,Nane,Kekik,A,79
1923,5,Kimliklerde hangi bolum genelde bostur?,Dogum yeri,Verilis nedeni,Medeni hali,Kan grubu ,D,79
1924,6,TV'de dinlediginiz Sweet Dreams sarkisini seslendiren oyuncu kimdir?,Cetin Tekindor,Haluk Bilginer,Tuncel Kurtiz ,Metin Akpinar,B,79
1925,7,Siir okudugu sirada bir kadin salondan cikinca sana gitme demiyecegim yine de sen bilirsin dizelerini okuyan sair kimdir?,Turgut Uyar,Atilla Ilhan,Ozdemir Asaf,Behcet Necatigil,C,79
1926,8,Gectigimiz gunlerde Hollandali bir sirket nereye donmemek uzere gidecek gonulluler aradigini aciklamistir?,MArs,Ay,Antarktika,Mariana Cukuru,A,79
1927,9,Amerika ve Ingiltere'nin ici dolu meshur ayisi Teddy Bear adini kimden almistir?,Edison,Kennedy,Jones,Rosevelt,D,79
1928,3,Hangi meyve toplanmasinin ozel adi vardir?,Karpuz,Uzum,Cilek,Dut,B,80
1930,4,Plakada harfler 2 tanes ise sayilar en cok kac olur?,2,3,4,5,C,80
1931,6,TV'de Dolly Parton'dan dinlediginiz sarkinin turu nedir?,Country,Rock,Blues,Reggae,A,80
1932,1,Cok yakinda gerceklesecek olaylara ne denir?,Elde varken,Saman su,Eli kulaginda,Akli basinda,C,80
1933,3,Yataklarda en buyuk boy nedir?,Padisah,Sovalye,Sultan,Kral,A,80
1934,4,Hangi sporda sevinirken ziplayip gogus goguse carpisirlar sikca?,Voleybol,Beyzbol,Basketbol,Hentbol,C,80
1935,5,TV'de dinlediginiz ses hangi muzik aletine aittir?,Keman,Ud,Tulum,Kemence,B,80
1936,6,Dumbledore hangi filmdeki unlu buyucudur?,Harry Potter,Oz buyucusu,Yuzuklerin efendisi ,Alice harikalar diyarinda,A,80
1937,7,"Big Fish, Makas Eller, Charlie'nin Cikolata Fabrikasi filmlerinin yonetmeni kimdir?",Woody Allen,David Fincher,James Cameron,Tim Burton,D,80
1938,8,Hangi halk edebiyati kahramaninin babasi padisahtir?,Ferhat,Kerem,Mecnun,Tahir,B,80
1939,9,Mezar tasina icine kure olan bir silindir cizilmesini isteyen bilim adami kimdir?,Arsimet,Ali Kuscu,Fibonacci,Pisagor,A,80
1940,2,Banyoyu seven cocuklara ne denir?,Su damlasi,Su perisi,Deniz anasi ,Su kusu ,D,81
1941,3,Deli kizin ceyizi benzetmesi hangi anlamda kullanilir?,Sakarlik,Uyumsuzluk,Kusursuzluk,Duygusallik,B,81
1942,4,Futbolda sakatlik nedeniyle oyunu durdurunca neyle oyuna tekrar baslanir?,Hakem atisi,Yazi tura atisi,Korner atisi,Serbest vurus,A,81
1943,5,Buyuk beden kadin giyimi genelde hangi olcu ile baslar?,38,40,42,44,D,81
1944,1,Yemek yedikten sonra afiyet olsun demisseniz ne dilemissinizdir?,Istah,Saglik,Guzellik,Sabir,B,81
1945,2,Hangi baharat taze olsun diye yemek sirasinda cekilir?,Kekik,Biberiye,Karabahar,Feslegen,C,81
1946,3,Mors alfabesi ne icin kullanilir?,Faks,Telgraf,Daktilo,Teleks,B,81
1947,4,Sofra adabina gore tabak etrafindaki catal bicaklar hangi sira ile kullanilmalidir?,Disardan iceriye,Iceriden disariya,Kucukten buyuge ,Yukaridan assagiya,A,81
1948,5,Gunumuzde A2 denilen futbol genc takimlari eskiden hangi isimle anilirdir?,MHK,TFF,PFDK,PAF,D,81
1949,1,Bu bilgi gercek hayatta ne isime yarayacak en cok ne ogretmenine sorulur?,Sosyal bilgiler,Beden egitimi,Fen bilgisi,Matematik ,D,81
1950,2,Filmlerde icinde degerli esya ve para olan kasalar nereye saklanir?,Tablo,Perde,Ayna,Saat,A,81
1951,3,Otoyol kenarinda uzeirnde yemek park vs simgesi olan tabelada ne yazar?,Sit alani ,Servis alani,Mesire Yeri,Ota yeri,B,81
